critic_loss,generator_loss,wasserstein,real_score,fake_score,gp
-1.2491399,-1.1065545,1.345423,2.3969684,1.0515454,0.009628308
-1.1575975,-1.0625589,1.2256961,2.2418678,1.0161717,0.0068098577
-1.1992826,-1.0333323,1.2559265,2.3575196,1.1015931,0.005664379
-1.0581377,-1.0371974,1.1271585,2.2236488,1.0964903,0.006902093
-1.15945,-0.9990933,1.2291193,2.3348365,1.1057172,0.006966927
-0.9193647,-1.1453576,0.96191025,2.1164064,1.1544962,0.0042545567
-1.0418873,-1.0952752,1.1335127,2.2205195,1.0870068,0.009162545
-1.2257863,-1.1162908,1.3352532,2.4580584,1.1228051,0.010946691
-1.1374507,-1.0980037,1.2287914,2.3828292,1.1540378,0.009134071
-1.2584926,-1.1375091,1.3637161,2.4326258,1.0689096,0.010522351
-1.1372075,-1.0291537,1.2127337,2.3889875,1.1762538,0.0075526233
-1.2939482,-1.0618584,1.3457214,2.4817362,1.1360148,0.0051773195
-1.0501401,-1.0585948,1.150351,2.3180757,1.1677246,0.01002109
-1.2416506,-1.0935042,1.3374261,2.4773402,1.1399142,0.009577543
-1.2976017,-1.0679886,1.4010886,2.5406728,1.1395842,0.010348687
-1.0319899,-1.1150293,1.1111605,2.3274996,1.2163391,0.007917058
-1.3315024,-1.1331663,1.39029,2.4819198,1.0916297,0.005878757
-1.1680821,-1.0643909,1.2378087,2.3554316,1.1176229,0.0069726603
-1.2561271,-1.0749929,1.3168694,2.3676834,1.050814,0.0060742255
-0.8321328,-1.0490419,0.8928242,2.0882502,1.195426,0.006069137
-1.0234323,-1.13661,1.1359849,2.2729166,1.1369317,0.011255266
-1.2412735,-1.132412,1.3451731,2.490111,1.144938,0.010389959
-1.0481077,-1.1048974,1.1267606,2.2268572,1.1000966,0.007865287
-1.1626804,-1.1023474,1.2182283,2.3319054,1.113677,0.0055547943
-1.2655092,-1.1155038,1.354511,2.4186187,1.0641077,0.008900182
-1.2460027,-1.0634805,1.3307698,2.530594,1.1998243,0.008476708
-1.0437005,-1.1602068,1.1104815,2.2407813,1.1302998,0.0066781105
-1.1413748,-1.1060821,1.2525809,2.3239245,1.0713437,0.0111206025
-0.9856259,-1.0521014,1.0545952,2.208463,1.1538677,0.006896931
-1.0446689,-1.123965,1.1284657,2.291316,1.1628504,0.008379674
-1.2585994,-1.1561091,1.3460412,2.4589906,1.1129494,0.00874418
-1.3937019,-1.1291444,1.490258,2.6197743,1.1295164,0.009655608
-1.2692846,-1.1284792,1.3818313,2.5401335,1.1583022,0.01125467
-1.1672534,-1.1340978,1.2376364,2.4415576,1.2039212,0.007038302
-1.3154752,-1.1575963,1.4375229,2.489841,1.0523181,0.012204767
-0.91286486,-1.1629108,1.0323528,2.2697315,1.2373787,0.011948795
-1.3640492,-1.0737731,1.4585783,2.6483421,1.1897638,0.009452917
-1.0847362,-1.1976562,1.1580675,2.2214594,1.0633919,0.007333127
-1.2838298,-1.1599505,1.3733244,2.519508,1.1461835,0.008949459
-1.1620146,-0.9726978,1.2440422,2.3640003,1.1199582,0.008202758
-1.2185602,-1.1548973,1.3129923,2.3989587,1.0859663,0.009443206
-1.0991447,-1.1643645,1.1649796,2.2551246,1.090145,0.0065834825
-1.0679327,-1.2332611,1.1420906,2.2438278,1.1017373,0.007415778
-0.93398595,-1.1477444,1.0271277,2.162056,1.1349282,0.009314178
-1.2551156,-1.0512469,1.3118223,2.3325858,1.0207635,0.005670669
-1.1551491,-1.069773,1.228214,2.3417835,1.1135695,0.0073064975
-1.3248246,-1.0522492,1.3970797,2.4242806,1.0272009,0.0072255135
-1.1435968,-0.9897566,1.2151382,2.325255,1.1101167,0.0071541434
-1.0429854,-1.0085843,1.1282802,2.2535663,1.1252861,0.0085294675
-0.99268746,-1.106919,1.1136874,2.240293,1.1266056,0.012099996
-1.0677387,-1.1301694,1.1287537,2.1351378,1.0063841,0.006101496
-1.1423615,-1.021385,1.2177297,2.1968222,0.9790925,0.0075368173
-1.2372872,-0.991318,1.3318948,2.3364706,1.0045758,0.009460758
-1.16535,-1.1047845,1.2405617,2.2626774,1.0221157,0.007521179
-1.1728342,-1.0495763,1.2665162,2.178885,0.9123687,0.009368201
-1.1374004,-0.99846214,1.2194529,2.2730598,1.053607,0.008205241
-1.3195523,-1.0722923,1.3826969,2.3073125,0.9246156,0.0063144527
-1.2795306,-0.9989315,1.3434,2.3588758,1.0154757,0.006386933
-1.4939597,-0.9195998,1.593776,2.5928464,0.9990704,0.009981633
-1.1850135,-0.95022106,1.2736293,2.2320898,0.95846045,0.008861581
-1.1586946,-0.96784043,1.2537737,2.2160726,0.96229887,0.009507907
-1.0534734,-0.9186411,1.1217201,2.1271408,1.0054207,0.006824671
-1.2509307,-0.9673652,1.3889656,2.3731012,0.98413557,0.013803494
-1.153047,-0.9437578,1.2618985,2.2228484,0.96094984,0.010885158
-1.1426215,-1.0428815,1.2514625,2.2816877,1.0302253,0.010884099
-1.0917969,-0.9985292,1.1756482,2.2186532,1.043005,0.008385133
-1.2568017,-1.0477161,1.3184087,2.2985854,0.9801767,0.0061607035
-1.3569407,-0.9767911,1.487784,2.5025337,1.0147496,0.013084324
-0.91480595,-0.9238428,1.0143625,2.0606072,1.0462447,0.009955652
-1.1060069,-1.0453994,1.2040025,2.1962066,0.99220407,0.00979957
-0.9435942,-1.0436556,1.0055789,1.9975789,0.992,0.006198463
-1.2323482,-1.0489578,1.2833991,2.2761035,0.9927044,0.005105094
-0.943154,-1.059475,1.0651827,2.1157055,1.0505228,0.012202871
-1.2490835,-1.0478818,1.3066653,2.266098,0.9594327,0.005758183
-1.2083445,-0.99932134,1.2677901,2.319385,1.051595,0.005944558
-1.3196375,-0.99407697,1.4163477,2.4337244,1.0173767,0.009671023
-1.3264493,-1.1198382,1.426726,2.396835,0.9701091,0.010027671
-1.073085,-0.9820191,1.1849298,2.2488515,1.0639217,0.01118449
-1.0147446,-0.9349966,1.1091788,2.1873507,1.078172,0.009443409
-1.2099408,-1.0006533,1.2938378,2.3086054,1.0147676,0.008389699
-0.9913498,-1.0451232,1.0497079,2.0861166,1.0364087,0.0058358083
-1.1123735,-0.9680438,1.1998556,2.2945483,1.0946927,0.008748208
-1.2775091,-1.0776196,1.3252779,2.3307915,1.0055135,0.004776884
-1.109694,-1.0169438,1.1896482,2.2241306,1.0344825,0.007995412
-0.97278315,-1.0021436,1.0316696,2.0124454,0.98077583,0.0058886465
-0.8413,-1.1012139,0.90316856,1.9702386,1.06707,0.006186856
-1.3396635,-1.0273504,1.408675,2.4004734,0.99179846,0.006901146
-1.1319574,-1.0315793,1.2206763,2.2187004,0.9980241,0.008871893
-1.1106069,-1.0661136,1.1610185,2.1790354,1.0180169,0.0050411643
-1.0534494,-0.9810145,1.1469071,2.220921,1.074014,0.009345767
-1.3178557,-1.0782833,1.389746,2.454998,1.0652521,0.007189023
-1.0655569,-1.0532242,1.1517622,2.2434492,1.091687,0.008620535
-1.38367,-1.0984259,1.4573531,2.4845414,1.0271883,0.007368313
-1.2351357,-1.1073706,1.3093476,2.3045511,0.9952035,0.0074211974
-1.079508,-1.0880883,1.1356006,2.165248,1.0296474,0.0056092674
-1.2586694,-1.1070769,1.3419602,2.3838363,1.0418761,0.008329076
-1.1935012,-1.0632336,1.2914827,2.358736,1.0672534,0.009798145
-1.2621263,-0.9615149,1.3609015,2.4208524,1.059951,0.009877512
-1.2427807,-0.9638626,1.3042295,2.286972,0.98274255,0.006144887
-1.2967565,-1.0419339,1.384641,2.3373067,0.9526657,0.008788449
-0.974529,-1.0766267,1.0417527,2.113731,1.0719782,0.0067223683
-1.1360401,-1.0780236,1.2314063,2.2938762,1.0624698,0.009536622
-1.0491296,-1.0981803,1.126658,2.2061105,1.0794525,0.007752831
-1.1454352,-0.9924044,1.2261071,2.346363,1.120256,0.008067187
-1.2653258,-1.1083238,1.3297324,2.378465,1.0487325,0.006440665
-1.1662006,-1.1486278,1.2386601,2.3659601,1.1273,0.007245944
-1.169365,-1.1485391,1.2691355,2.3685093,1.0993738,0.009977045
-1.106292,-1.0716133,1.1564965,2.3283343,1.1718378,0.0050204545
-1.129407,-1.1917272,1.235683,2.3885808,1.1528978,0.010627593
-1.2627249,-1.124201,1.3592474,2.4393058,1.0800583,0.009652261
-1.2004019,-1.1066177,1.3278885,2.4562304,1.1283419,0.012748657
-1.219607,-1.1315262,1.2854377,2.3114882,1.0260504,0.0065830667
-1.0216041,-1.1179695,1.1044544,2.283822,1.1793677,0.00828503
-1.1084924,-1.2543495,1.2472016,2.4421048,1.1949033,0.013870922
-1.051048,-1.2415601,1.1396,2.3347726,1.1951725,0.0088551985
-1.2978811,-1.202923,1.3636467,2.5812898,1.217643,0.0065765586
-1.119147,-1.1332006,1.1791728,2.3869543,1.2077816,0.0060025863
-1.0887271,-1.1822999,1.1615105,2.323228,1.1617174,0.007278339
-0.9481996,-1.2154174,1.0230569,2.2452326,1.2221757,0.0074857236
-1.0679191,-1.0797019,1.1604803,2.299024,1.1385438,0.009256109
-1.2300375,-1.1694789,1.3391867,2.5910091,1.2518225,0.010914926
-1.348369,-1.2566018,1.4185174,2.5407658,1.1222484,0.007014839
-1.0446295,-1.1663306,1.1591098,2.3417754,1.1826656,0.011448042
-1.130898,-1.1819668,1.2196184,2.4418383,1.2222198,0.008872043
-0.94685835,-1.0690236,1.0332327,2.2000613,1.1668286,0.008637432
-1.2421868,-1.0680591,1.2926768,2.4507213,1.1580445,0.0050489986
-1.1893952,-1.0981245,1.2539122,2.402258,1.1483457,0.0064516994
-1.1245958,-1.0816679,1.2259467,2.3342237,1.1082771,0.010135085
-1.3260297,-1.1573768,1.4218378,2.5180001,1.0961623,0.009580819
-1.0663407,-1.1342545,1.141298,2.180912,1.039614,0.0074957414
-1.3227673,-1.0850773,1.3880736,2.4509256,1.062852,0.0065306276
-1.2313331,-1.0866275,1.3237057,2.3996973,1.0759916,0.009237256
-0.9837807,-1.1831462,1.0712233,2.292183,1.2209597,0.0087442575
-0.9688217,-1.0527229,1.0315373,2.1068287,1.0752914,0.006271558
-1.0777086,-1.0856651,1.1437716,2.2575722,1.1138005,0.0066063097
-0.9809194,-1.2166739,1.081596,2.2456574,1.1640614,0.01006766
-1.0587088,-1.1175826,1.1248583,2.3276503,1.202792,0.0066149514
-1.2037448,-1.1275792,1.3329034,2.4368572,1.1039538,0.012915857
-1.146288,-1.0817785,1.1974084,2.3139944,1.116586,0.0051120394
-1.1187781,-1.1551427,1.1894264,2.3581955,1.1687691,0.007064834
-1.4645084,-1.1678283,1.5558299,2.682533,1.1267031,0.009132145
-1.0296763,-1.1092802,1.1117064,2.2941172,1.1824108,0.008203008
-1.1937243,-1.1773427,1.2427552,2.4364734,1.1937182,0.004903088
-1.1071135,-1.1803374,1.2061037,2.3533967,1.147293,0.009899023
-1.1660222,-1.1436441,1.243252,2.5277514,1.2844994,0.0077229813
-1.1864711,-1.1928962,1.244036,2.460298,1.2162621,0.005756488
-1.1796582,-1.1600184,1.2557821,2.4264507,1.1706686,0.0076123914
-1.2177566,-1.1839921,1.2985048,2.4271162,1.1286113,0.00807482
-1.2847338,-1.1788061,1.3596165,2.4574685,1.097852,0.0074882745
-1.113797,-1.069095,1.1771438,2.2541246,1.0769808,0.0063346894
-1.097176,-1.1721843,1.1916654,2.326901,1.1352355,0.0094489455
-1.1089014,-1.0476472,1.1803101,2.3444164,1.1641062,0.0071408707
-1.1864078,-1.223925,1.2657418,2.365697,1.0999551,0.007933408
-1.176778,-1.2250235,1.261066,2.4226794,1.1616135,0.008428803
-1.2212322,-1.1796674,1.2913837,2.4856753,1.1942916,0.007015159
-1.0959191,-1.1198714,1.2008095,2.34232,1.1415105,0.010489039
-1.1852299,-0.98009044,1.292274,2.479972,1.1876979,0.010704413
-1.0676723,-1.1308699,1.1623127,2.2574453,1.0951326,0.009464048
-1.2535869,-1.0689566,1.3102441,2.3839984,1.0737543,0.005665722
-1.2924831,-1.1820757,1.4115131,2.4978647,1.0863516,0.011902995
-1.1633732,-1.0428988,1.2404737,2.3158789,1.0754051,0.0077100517
-1.1778314,-1.0725151,1.2810508,2.330792,1.0497411,0.010321936
-1.2611008,-1.1321957,1.3427974,2.4567358,1.1139385,0.008169661
-1.2852521,-1.0475928,1.3711133,2.4632468,1.0921335,0.008586122
-1.0881078,-1.154817,1.153172,2.2460754,1.0929034,0.0065064235
-1.0678318,-1.0798466,1.1524794,2.2948103,1.1423309,0.008464765
-1.2194791,-1.067594,1.2727871,2.3408303,1.0680432,0.005330798
-0.96459603,-1.08496,1.0363133,2.132009,1.0956957,0.0071717277
-1.1903605,-1.1420662,1.2474433,2.3086503,1.0612069,0.005708281
-1.15562,-1.0453115,1.2399578,2.353483,1.1135252,0.008433785
-1.1239283,-0.99137306,1.2079775,2.1457129,0.93773526,0.0084049245
-1.1804101,-1.1261157,1.2676294,2.2648401,0.9972108,0.008721918
-0.97385377,-1.1744181,1.0765371,2.1650343,1.0884972,0.010268336
-1.1142222,-1.2066917,1.2153139,2.3244338,1.1091199,0.010109173
-1.0361359,-1.0849085,1.0905586,2.2861185,1.1955599,0.005442272
-0.9298525,-1.0660553,0.9988682,2.1471925,1.1483243,0.006901571
-1.0362014,-1.1774586,1.1344469,2.2490191,1.1145723,0.009824555
-1.0361853,-1.0994526,1.1411341,2.315093,1.1739589,0.010494892
-1.0827423,-1.1784885,1.1289309,2.2477908,1.1188599,0.0046188603
-1.0445141,-1.1000609,1.1350651,2.1927056,1.0576406,0.009055106
-1.2712083,-1.1197976,1.3560746,2.510395,1.1543205,0.008486627
-1.1955673,-1.1534183,1.2870318,2.3492522,1.0622205,0.009146452
-1.2109449,-1.0949422,1.272579,2.3565907,1.0840118,0.006163406
-1.3611028,-1.0884583,1.418217,2.5269258,1.1087089,0.0057114186
-0.977464,-1.1138409,1.0619526,2.2042136,1.142261,0.008448859
-1.195807,-1.1828904,1.288666,2.4458709,1.1572049,0.0092859
-1.1307874,-1.060986,1.1963526,2.3233094,1.1269568,0.0065565202
-0.97696096,-1.1219985,1.044312,2.2060335,1.1617215,0.006735105
-1.0220062,-1.1262736,1.103481,2.3089345,1.2054534,0.008147493
-1.2700305,-1.157872,1.4132761,2.5093644,1.0960883,0.014324557
-1.0461302,-1.1502792,1.0982002,2.2277896,1.1295894,0.005207004
-0.89330786,-1.0987818,0.9613111,2.1434376,1.1821265,0.006800323
-1.0071903,-1.0903864,1.0868917,2.268433,1.1815414,0.007970125
-1.1980418,-1.1385293,1.2510017,2.4421358,1.1911341,0.0052959896
-1.1923909,-1.1268485,1.3067489,2.4139667,1.1072178,0.011435796
-0.9956264,-1.1172324,1.101334,2.2462423,1.1449083,0.010570759
-1.2904124,-1.2623339,1.3568395,2.453302,1.0964624,0.006642716
-1.291527,-1.1621239,1.41678,2.5863283,1.1695483,0.012525292
-1.0774394,-1.0778213,1.119159,2.3192463,1.2000873,0.0041719507
-1.0991344,-1.2404449,1.2019441,2.3265646,1.1246204,0.010280962
-1.2347639,-1.212384,1.2985334,2.434845,1.1363115,0.0063769603
-1.0473934,-1.2145149,1.1224551,2.3124597,1.1900046,0.00750617
-0.8489587,-1.1424415,0.9944854,2.1593866,1.1649013,0.014552671
-1.2113006,-1.15096,1.2720712,2.4806268,1.2085556,0.006077064
-1.0796384,-1.0811279,1.1721056,2.2591906,1.087085,0.0092467135
-1.2475893,-1.0750713,1.3314309,2.470859,1.1394281,0.008384155
-1.1087496,-1.1518567,1.1880323,2.3031492,1.115117,0.007928264
-1.1106031,-1.0750723,1.1868865,2.344737,1.1578505,0.0076283426
-1.3578609,-1.1049333,1.4469013,2.573412,1.1265106,0.008904039
-1.3468724,-1.0838436,1.4639258,2.5307796,1.0668538,0.011705335
-1.3193641,-1.0799291,1.3780138,2.4490726,1.0710588,0.005864979
-1.2162519,-1.1527033,1.2873259,2.357687,1.0703611,0.0071074013
-1.1672603,-1.1106899,1.2806916,2.3182201,1.0375285,0.011343138
-1.2663367,-1.0792243,1.3382161,2.483594,1.1453779,0.007187942
-1.0416213,-1.2679232,1.1229328,2.1991453,1.0762125,0.008131148
-1.2853562,-1.1655809,1.3579905,2.4450011,1.0870106,0.007263432
-0.83233434,-1.2269101,0.914021,2.1067722,1.1927512,0.008168669
-1.0158787,-1.2227309,1.1279314,2.34561,1.2176785,0.011205269
-1.2142584,-1.1276884,1.2711611,2.4595797,1.1884186,0.005690263
-1.0950836,-1.1080565,1.1854454,2.3193965,1.1339511,0.009036182
-1.1347355,-1.0660175,1.1955833,2.2812386,1.0856552,0.006084787
-0.76706785,-1.127787,0.8503759,1.9794881,1.1291122,0.008330806
-1.0421941,-1.1465399,1.0826151,2.3002346,1.2176194,0.0040421053
-1.2228205,-1.1658993,1.3440692,2.4635196,1.1194503,0.012124868
-1.0402977,-1.176894,1.1068369,2.2043781,1.0975412,0.0066539217
-1.2110806,-1.118059,1.2896672,2.328257,1.0385898,0.007858673
-1.1236863,-1.0825098,1.1983877,2.2966027,1.098215,0.0074701426
-1.2578534,-1.0771296,1.3796313,2.3567386,0.97710735,0.01217779
-1.2199472,-1.0233042,1.3007557,2.4414876,1.1407318,0.008080848
-1.3260639,-1.0759411,1.4388864,2.5122905,1.0734041,0.011282249
-1.1808755,-1.121547,1.2654619,2.3110065,1.0455446,0.008458636
-0.89896274,-1.1629804,0.95964026,2.2173076,1.2576673,0.006067755
-0.9920287,-1.02974,1.0678355,2.1464067,1.0785712,0.0075806705
-1.1099254,-1.0983131,1.1705067,2.3290436,1.1585369,0.0060581323
-1.2876184,-1.0493122,1.366785,2.3869345,1.0201495,0.007916659
-1.1402327,-1.144729,1.214411,2.2637,1.049289,0.007417836
-1.274787,-1.0575455,1.3324227,2.3663297,1.0339069,0.005763576
-0.95424885,-1.0642898,1.0655491,2.204595,1.139046,0.0111300275
-1.0817382,-1.1270889,1.1483192,2.243251,1.0949318,0.0066581033
-1.3047372,-1.1199417,1.3901908,2.4861581,1.0959673,0.008545362
-1.1975594,-1.1426556,1.2756705,2.3651717,1.0895011,0.0078111226
-1.1695355,-1.1592839,1.2224504,2.3322144,1.109764,0.0052914913
-1.2209696,-1.087348,1.304817,2.3421571,1.0373402,0.008384739
-1.181133,-1.182338,1.2264898,2.3218496,1.0953598,0.0045356764
-1.1060425,-1.0490415,1.1853067,2.2638032,1.0784966,0.007926412
-1.3067782,-1.0638142,1.3959358,2.5116112,1.1156754,0.00891576
-1.1160965,-1.1313883,1.2022285,2.185201,0.9829723,0.0086132055
-1.0997416,-1.0920815,1.157726,2.2535172,1.0957911,0.005798446
-1.1583681,-1.0181196,1.2297449,2.2656002,1.0358553,0.007137686
-1.005325,-1.0987527,1.0749786,2.1580284,1.0830498,0.0069653625
-1.0225894,-1.0358922,1.1099825,2.1849163,1.0749338,0.0087393075
-1.0326685,-1.0514672,1.0812882,2.2282894,1.1470011,0.0048619746
-1.2173673,-1.1669486,1.2813083,2.3994703,1.118162,0.006394104
-1.5493152,-1.1331229,1.61899,2.593969,0.97497916,0.0069674724
-1.0695798,-1.1194129,1.1460754,2.3214173,1.175342,0.00764955
-1.3021753,-1.068475,1.35968,2.3859103,1.0262302,0.00575048
-0.9588594,-0.99752927,1.0273848,2.0447679,1.0173831,0.0068525374
-1.1356312,-1.1200647,1.1809908,2.2346163,1.0536255,0.0045359572
-1.181821,-1.1100917,1.2757194,2.373426,1.0977066,0.009389836
-1.3563465,-0.98137486,1.4352837,2.457642,1.0223584,0.0078937225
-0.92985326,-0.9538022,1.0098633,2.0176368,1.0077735,0.008001
-1.0103574,-1.144955,1.1188729,2.1803095,1.0614367,0.010851545
-1.3881445,-1.1937819,1.4486854,2.3800135,0.931328,0.006054096
-1.2434685,-1.0518526,1.3650599,2.4013143,1.0362544,0.012159131
-1.1839796,-1.0847843,1.2641475,2.3719738,1.1078262,0.008016786
-1.1599487,-1.0538735,1.2802892,2.3831165,1.1028273,0.012034044
-1.2082994,-1.1006341,1.2550826,2.397838,1.1427555,0.004678324
-1.2195933,-1.0902363,1.3038236,2.3551555,1.0513319,0.008423029
-1.0776539,-1.0951076,1.1562713,2.2716212,1.1153499,0.007861747
-1.1964065,-1.0592719,1.247778,2.3716495,1.1238714,0.0051371586
-1.0829321,-1.0494092,1.1499478,2.264968,1.1150202,0.0067015593
-1.3078215,-1.1062975,1.367805,2.5125265,1.1447215,0.0059983497
-0.96429217,-1.1236538,1.0692917,2.1800537,1.110762,0.010499956
-0.9496799,-1.0671866,1.0027404,2.1216416,1.1189013,0.0053060483
-1.0957971,-1.0641372,1.2070425,2.177808,0.97076553,0.0111245345
-1.2625095,-1.0204489,1.3881631,2.5212796,1.1331165,0.012565365
-1.0595516,-1.1292608,1.1169748,2.2803721,1.1633973,0.0057423194
-1.0030822,-1.082405,1.0866338,2.2817912,1.1951574,0.008355167
-1.0238127,-0.99932307,1.1089661,2.2315364,1.1225703,0.008515343
-1.1297804,-1.0377536,1.2394605,2.3279607,1.0885003,0.010968001
-1.0927799,-1.0769603,1.1726137,2.1968665,1.0242528,0.007983381
-1.0031947,-1.126325,1.0885544,2.0805292,0.99197483,0.008535974
-1.2341688,-1.1100099,1.2913525,2.3425727,1.0512202,0.005718373
-1.08945,-1.1013477,1.1608057,2.2879305,1.1271248,0.0071355673
-1.1450689,-1.1189129,1.2312028,2.3663309,1.135128,0.008613395
-1.0974625,-1.1166239,1.1780126,2.2363276,1.058315,0.008055011
-1.0057136,-1.039846,1.0636432,2.1316803,1.068037,0.0057929633
-1.2670174,-1.0938742,1.3611555,2.4793143,1.1181588,0.009413815
-1.1501911,-1.1171206,1.2045363,2.226941,1.0224048,0.005434529
-1.0339057,-1.1448576,1.0867288,2.160254,1.0735252,0.0052823103
-1.2936071,-1.109711,1.3867424,2.5107775,1.1240351,0.00931352
-1.1145314,-1.107275,1.1880236,2.3065736,1.1185501,0.00734922
-1.2937258,-1.1153582,1.3845761,2.365964,0.98138785,0.0090850275
-1.1273031,-1.1444705,1.1996293,2.290338,1.0907087,0.0072326185
-0.9844189,-1.0505688,1.0565677,2.1536596,1.0970919,0.007214876
-1.1829834,-1.073796,1.2624035,2.4162142,1.1538107,0.00794201
-1.1344261,-1.0615871,1.2195599,2.3855896,1.1660297,0.008513376
-1.1091952,-1.1244464,1.1483357,2.2843294,1.1359937,0.003914048
-1.3813269,-1.1607778,1.4553666,2.4048522,0.9494856,0.007403968
-0.98374856,-1.0743847,1.0468667,2.1510162,1.1041496,0.0063118115
-1.0860791,-1.1518226,1.1710423,2.3551736,1.1841313,0.008496322
-0.88767093,-1.0530152,0.9598446,2.064927,1.1050825,0.0072173662
-1.0825206,-1.05866,1.1761205,2.3586278,1.1825073,0.009359991
-1.1881295,-1.1368406,1.3014891,2.3292768,1.0277877,0.0113359615
-1.1996684,-1.0739249,1.2777063,2.382091,1.1043848,0.0078037893
-1.017809,-1.0839093,1.0902662,2.224601,1.1343348,0.0072457213
-0.8809678,-1.0589842,0.9513557,2.0329242,1.0815685,0.007038789
-1.2856342,-1.0947502,1.3863127,2.406225,1.0199122,0.010067854
-1.1810894,-1.0933336,1.240098,2.337182,1.097084,0.005900857
-1.1772658,-1.0636106,1.2898009,2.346813,1.0570121,0.011253507
-1.0455103,-1.0620313,1.1181123,2.1753964,1.0572841,0.0072602043
-1.1167297,-1.0459571,1.1879667,2.1997805,1.0118138,0.007123692
-0.9376712,-1.1414928,1.0265155,2.0780995,1.051584,0.008884427
-1.1204818,-1.0324318,1.1701963,2.1572475,0.9870513,0.004971443
-1.3306392,-1.0569432,1.4258606,2.4933686,1.067508,0.009522144
-0.99355376,-1.0256455,1.0730816,2.1221309,1.0490493,0.007952785
-1.1651645,-1.025618,1.2292413,2.2098298,0.98058856,0.006407679
-1.1231797,-0.9921367,1.200374,2.225184,1.02481,0.0077194283
-1.2125796,-1.0907052,1.2964225,2.4078095,1.111387,0.008384285
-0.89911574,-1.144749,0.95046437,2.0336027,1.0831383,0.005134862
-1.1668061,-1.0949154,1.219054,2.217587,0.998533,0.005224784
-1.1575042,-1.0320004,1.274476,2.271977,0.9975009,0.011697188
-1.1134808,-0.9635838,1.1735876,2.2358112,1.0622237,0.006010672
-1.2395205,-1.053826,1.3381212,2.4539015,1.1157804,0.009860065
-1.1519768,-1.1984566,1.2300367,2.2931395,1.0631027,0.0078059956
-1.119799,-1.1280669,1.2025323,2.3802204,1.1776881,0.0082733305
-1.1431487,-1.1468942,1.2146845,2.2726655,1.057981,0.0071535883
-1.1404349,-1.035012,1.2301775,2.4543254,1.2241479,0.008974271
-1.133625,-1.1274422,1.2062068,2.3484406,1.1422338,0.00725818
-1.2956303,-1.121335,1.393701,2.561683,1.167982,0.009807066
-0.94832516,-1.1534065,1.0206239,2.145209,1.1245852,0.0072298744
-1.0915116,-1.0976868,1.178079,2.2320728,1.0539938,0.008656745
-1.0130754,-1.0034122,1.110953,2.1546495,1.0436965,0.009787765
-1.2582382,-1.0800426,1.342447,2.3675742,1.0251272,0.008420883
-1.4261701,-0.93058836,1.512583,2.5031965,0.99061346,0.008641286
-0.9622392,-1.0229692,1.0202401,2.1191416,1.0989015,0.005800085
-1.1141621,-1.0652887,1.1818292,2.2091548,1.0273256,0.0067667086
-1.2975047,-1.088578,1.3797243,2.4124565,1.0327322,0.008221962
-1.3028778,-1.1429744,1.4350587,2.4191663,0.9841076,0.013218097
-0.9890045,-1.076001,1.0975088,2.095404,0.9978951,0.01085043
-1.2079672,-1.0201726,1.2775282,2.2653556,0.9878274,0.0069561014
-1.1305656,-1.0144567,1.2022221,2.2588353,1.0566132,0.007165652
-1.2327715,-1.0252551,1.306802,2.3629603,1.0561583,0.0074030464
-1.2266221,-1.0318422,1.2798303,2.3180375,1.0382072,0.0053208284
-1.0814654,-1.0138226,1.168854,2.2385826,1.0697286,0.008738865
-1.1753803,-1.0806508,1.3069232,2.3857493,1.0788262,0.013154285
-1.0223829,-1.1155089,1.1615124,2.2815146,1.1200023,0.01391295
-1.1316226,-1.1060236,1.2118449,2.3486402,1.1367953,0.008022236
-1.1933599,-1.108507,1.309115,2.401925,1.09281,0.011575516
-1.2504445,-1.0843437,1.3343955,2.3311617,0.9967662,0.008395102
-1.2437451,-1.0554522,1.3157469,2.3296614,1.0139145,0.0072001866
-1.014431,-1.0744218,1.0882171,2.1139748,1.0257577,0.0073786117
-1.173246,-1.0022695,1.2459353,2.2550597,1.0091244,0.0072689285
-1.0991036,-1.0849398,1.1943016,2.298986,1.1046844,0.009519804
-1.1698881,-0.99065393,1.2532998,2.2158742,0.96257436,0.008341171
-1.1123134,-1.0451837,1.183559,2.2729867,1.0894277,0.0071245553
-1.0756223,-1.0775213,1.1556274,2.3028193,1.1471919,0.00800051
-1.2116332,-1.0111002,1.32658,2.372913,1.0463328,0.011494678
-0.99571055,-1.1627238,1.0617776,2.1452544,1.0834768,0.0066067027
-1.097181,-1.1714883,1.1683357,2.2584863,1.0901506,0.007115475
-1.1105546,-1.0884063,1.1567209,2.3208923,1.1641715,0.004616631
-1.1515149,-1.1610935,1.2535621,2.3558295,1.1022674,0.010204723
-1.0771136,-1.1089096,1.1744797,2.2660878,1.091608,0.009736611
-0.98145247,-1.1889579,1.048696,2.1976912,1.1489952,0.0067243585
-1.2592659,-1.1414607,1.3440477,2.4807732,1.1367255,0.008478177
-1.2800019,-1.0621417,1.3283352,2.4768763,1.1485411,0.0048333276
-1.1075456,-1.1259658,1.2101812,2.2959552,1.085774,0.010263561
-1.0710417,-1.067601,1.1884921,2.2938762,1.1053841,0.011745031
-1.28541,-1.1056985,1.341428,2.465783,1.1243551,0.0056018024
-1.2643105,-1.1323845,1.3450445,2.411571,1.0665265,0.008073404
-1.1588379,-1.1856394,1.2387465,2.3116686,1.0729221,0.007990861
